X,Y,OBJECTID,SENSOR_UNIQUE_ID,GPSX,GPSY,MTYPE,SENSOR_STATUS,PMZ,PMZ2,ADDRESS_SPACE,TOOLTIP,NLA_URL
-118.461667018018,33.982082604033,1244,WP115,-118.461655,33.982078,IPS,3,WP,WP1,400 W WASHINGTON BLVD,Address Space: 400 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP115\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1244
-118.462075133505,33.9818233557098,1245,WP110,-118.462063,33.981818,IPS,3,WP,WP1,400 W WASHINGTON BLVD,Address Space: 400 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP110\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1245
-118.461544006116,33.9821610942117,1246,WP117,-118.461532,33.982156,IPS,3,WP,WP1,400 W WASHINGTON BLVD,Address Space: 400 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP117\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1246
-118.46161661578,33.9821138537842,1247,WP116,-118.461604,33.982109,IPS,3,WP,WP1,400 W WASHINGTON BLVD,Address Space: 400 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP116\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1247
-118.465557274067,33.9799424236365,1248,WP14,-118.465545,33.979938,IPS,3,WP,WP1,101 W WASHINGTON BLVD,Address Space: 101 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP14\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1248
-118.465502257945,33.9799756094787,1249,WP13,-118.46549,33.979971,IPS,3,WP,WP1,101 W WASHINGTON BLVD,Address Space: 101 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP13\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1249
-118.465113096536,33.9801999223657,1250,WP12,-118.465101,33.980195,IPS,3,WP,WP1,101 W WASHINGTON BLVD,Address Space: 101 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP12\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1250
-118.465097499276,33.9799357476272,1251,WP66,-118.465085,33.979931,IPS,3,WP,WP6,100 W WASHINGTON BLVD,Address Space: 100 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP66\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1251
-118.465021711143,33.9799793511978,1252,WP66A,-118.46501,33.979974,IPS,3,WP,WP6,100 W WASHINGTON BLVD,Address Space: 100 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP66A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1252
-118.464873447151,33.9800636289744,1253,WP67,-118.464861,33.980059,IPS,3,WP,WP6,100 W WASHINGTON BLVD,Address Space: 100 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP67\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1253
-118.463666430691,33.981336277006,1254,WP161,-118.463654,33.981331,IPS,3,WP,WP1,3000 S DELL AVE,Address Space: 3000 S DELL AVE\nType: IPS’\nAs of: 06/17/2015\nID: WP161\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1254
-118.460963821126,33.9828149177131,1255,WP129,-118.460952,33.98281,IPS,3,WP,WP1,501 W WASHINGTON BLVD,Address Space: 501 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP129\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1255
-118.460721345447,33.9829685535959,1256,WP125,-118.460709,33.982964,IPS,3,WP,WP1,501 W WASHINGTON BLVD,Address Space: 501 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP125\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1256
-118.46066781342,33.9830023193588,1257,WP124,-118.460656,33.982997,IPS,3,WP,WP1,501 W WASHINGTON BLVD,Address Space: 501 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP124\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1257
-118.460799386729,33.9829175614767,1258,WP126,-118.460787,33.982913,IPS,3,WP,WP1,501 W WASHINGTON BLVD,Address Space: 501 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP126\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1258
-118.462975694978,33.9815338029598,1259,WP154,-118.462964,33.981529,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP154\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1259
-118.463275729425,33.9813453163621,1260,WP159,-118.463264,33.98134,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP159\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1260
-118.463103067512,33.9814518930953,1261,WP156,-118.463091,33.981447,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP156\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1261
-118.463157241229,33.9814163216202,1262,WP157,-118.463145,33.981411,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP157\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1262
-118.46303123182,33.9814995028822,1263,WP155,-118.463019,33.981495,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP155\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1263
-118.461626335487,33.9823926896525,1264,WP135,-118.461614,33.982388,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP135\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1264
-118.461699813887,33.98234772673,1265,WP136,-118.461688,33.982343,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP136\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1265
-118.462306265436,33.9819598613079,1266,WP147,-118.462294,33.981955,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP147\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1266
-118.462230275055,33.9820095699777,1267,WP146,-118.462218,33.982005,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP146\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1267
-118.462552480387,33.9818045851344,1268,WP151,-118.46254,33.9818,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP151\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1268
-118.462482088086,33.9818475560809,1269,WP150,-118.46247,33.981843,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP150\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1269
-118.462359397282,33.98192657326,1270,WP148,-118.462347,33.981922,IPS,3,WP,WP1,401 W WASHINGTON BLVD,Address Space: 401 W WASHINGTON BLVD\nType: IPS’\nAs of: 06/17/2015\nID: WP148\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1270
-118.471208279352,33.9872688452564,1271,V73,-118.471196,33.987264,IPS,3,V7,V73,100 E VENICE WAY,Address Space: 100 E VENICE WAY\nType: IPS’\nAs of: 06/17/2015\nID: V73\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1271
-118.471055442507,33.9872476951855,1272,V75,-118.471043,33.987243,IPS,3,V7,V75,100 E VENICE WAY,Address Space: 100 E VENICE WAY\nType: IPS’\nAs of: 06/17/2015\nID: V75\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1272
-118.471146179337,33.9872608675543,1273,V74,-118.471134,33.987256,IPS,3,V7,V74,100 E VENICE WAY,Address Space: 100 E VENICE WAY\nType: IPS’\nAs of: 06/17/2015\nID: V74\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1273
-118.472073325771,33.9881815885148,1274,V208,-118.472061,33.988177,IPS,3,V2,V20,1500 S PARK ROW,Address Space: 1500 S PARK ROW\nType: IPS’\nAs of: 06/17/2015\nID: V208\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1274
-118.47211258259,33.9882298265697,1275,V209,-118.4721,33.988225,IPS,3,V2,V20,1500 S PARK ROW,Address Space: 1500 S PARK ROW\nType: IPS’\nAs of: 06/17/2015\nID: V209\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1275
-118.472156256283,33.9882842129206,1276,V210,-118.472144,33.988279,IPS,3,V2,V21,1500 S PARK ROW,Address Space: 1500 S PARK ROW\nType: IPS’\nAs of: 06/17/2015\nID: V210\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1276
-118.472289047562,33.9884512667918,1277,V213,-118.472277,33.988446,IPS,3,V2,V21,1500 S PARK ROW,Address Space: 1500 S PARK ROW\nType: IPS’\nAs of: 06/17/2015\nID: V213\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1277
-118.472197755077,33.9883365648909,1278,V211,-118.472186,33.988332,IPS,3,V2,V21,1500 S PARK ROW,Address Space: 1500 S PARK ROW\nType: IPS’\nAs of: 06/17/2015\nID: V211\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1278
-118.471712019921,33.9890813250467,1279,V110,-118.4717,33.989076,IPS,3,V1,V11,1400 S MAIN ST,Address Space: 1400 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V110\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1279
-118.471669775814,33.9890259791208,1280,V109,-118.471658,33.989021,IPS,3,V1,V10,1400 S MAIN ST,Address Space: 1400 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V109\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1280
-118.472167216554,33.989655694454,1281,V117,-118.472155,33.989651,IPS,3,V1,V11,1300 S MAIN ST,Address Space: 1300 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V117\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1281
-118.472124866019,33.9896030762399,1282,V116,-118.472113,33.989598,IPS,3,V1,V11,1300 S MAIN ST,Address Space: 1300 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V116\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1282
-118.472089629781,33.9895583808077,1283,V115,-118.472077,33.989554,IPS,3,V1,V11,1300 S MAIN ST,Address Space: 1300 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V115\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1283
-118.472325128766,33.9894654351753,1284,V124,-118.472313,33.989461,IPS,3,V1,V12,1301 S MAIN ST,Address Space: 1301 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V124\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1284
-118.471986433083,33.9890402626893,1285,V167,-118.471974,33.989035,IPS,3,V1,V16,1401 S MAIN ST,Address Space: 1401 S MAIN ST\nType: IPS’\nAs of: 06/17/2015\nID: V167\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1285
-118.470938142511,33.9884710377744,1286,V105,-118.470926,33.988466,IPS,3,V1,V10,201 E WINDWARD AVE,Address Space: 201 E WINDWARD AVE\nType: IPS’\nAs of: 06/17/2015\nID: V105\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1286
-118.470866823501,33.9884479925053,1287,V104,-118.470855,33.988443,IPS,3,V1,V10,201 E WINDWARD AVE,Address Space: 201 E WINDWARD AVE\nType: IPS’\nAs of: 06/17/2015\nID: V104\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1287
-118.470355389025,33.9849351628728,1288,V64,-118.470343,33.98493,IPS,3,V6,V64,1 E NORTH VENICE BL,Address Space: 1 E NORTH VENICE BL\nType: IPS’\nAs of: 06/17/2015\nID: V64\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1288
-118.463806002823,33.9813045718773,1289,WP163,-118.463794,33.9813,IPS,3,WP,WP1,3001 S DELL AVE,Address Space: 3001 S DELL AVE\nType: IPS’\nAs of: 06/17/2015\nID: WP163\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1289
-118.464433080638,33.9808653417396,1290,WP167,-118.464421,33.98086,IPS,3,WP,WP1,3001 S SANBORN AVE,Address Space: 3001 S SANBORN AVE\nType: IPS’\nAs of: 06/17/2015\nID: WP167\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1290
-118.462934015759,33.9817257126709,1291,WP153,-118.462922,33.981721,IPS,3,WP,WP1,3001 S CLUNE AVE,Address Space: 3001 S CLUNE AVE\nType: IPS’\nAs of: 06/17/2015\nID: WP153\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1291
-118.334977213057,34.1004485099474,1292,HO76,-118.334965,34.100444,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO76\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1292
-118.334977371667,34.1003233522299,1293,HO75,-118.334965,34.100318,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO75\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1293
-118.334981329578,34.1008563201211,1294,HO78A,-118.334969,34.100851,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO78A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1294
-118.334974082357,34.1000911874643,1295,HO74A,-118.334962,34.100086,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO74A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1295
-118.334978229932,34.1003752818222,1296,HO75A,-118.334966,34.10037,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO75A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1296
-118.334972234755,34.0999684027386,1297,HO73A,-118.33496,34.099964,IPS,3,HO,HO7,1600 N CHEROKEE AVE,Address Space: 1600 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO73A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1297
-118.336236135742,34.1034976703699,1298,HO990,-118.336224,34.103493,IPS,3,HO,HO9,1701 N LAS PALMAS AVE,Address Space: 1701 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO990\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1298
-118.33623743796,34.1038457644498,1299,HO986,-118.336225,34.103841,IPS,3,HO,HO9,1701 N LAS PALMAS AVE,Address Space: 1701 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO986\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1299
-118.336236608639,34.1036912744372,1300,HO987,-118.336224,34.103686,IPS,3,HO,HO9,1701 N LAS PALMAS AVE,Address Space: 1701 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO987\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1300
-118.336236207013,34.1035528566895,1301,HO989,-118.336224,34.103548,IPS,3,HO,HO9,1701 N LAS PALMAS AVE,Address Space: 1701 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO989\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1301
-118.333276161549,34.1022626828176,1302,HO954,-118.333264,34.102258,IPS,3,HO,HO9,1700 N WHITLEY AVE,Address Space: 1700 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO954\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1302
-118.332425004243,34.1012871009297,1303,HO121,-118.332413,34.101282,IPS,3,HO,HO1,1600 N SCHRADER BLVD,Address Space: 1600 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO121\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1303
-118.332424744102,34.1011496970343,1304,HO119,-118.332413,34.101145,IPS,3,HO,HO1,1600 N SCHRADER BLVD,Address Space: 1600 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO119\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1304
-118.333274996704,34.1021966558678,1305,HO953,-118.333263,34.102192,IPS,3,HO,HO9,1700 N WHITLEY AVE,Address Space: 1700 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO953\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1305
-118.333277331413,34.1023919631915,1306,HO955,-118.333265,34.102387,IPS,3,HO,HO9,1700 N WHITLEY AVE,Address Space: 1700 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO955\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1306
-118.333278764565,34.1026577233883,1307,HO957,-118.333267,34.102653,IPS,3,HO,HO9,1700 N WHITLEY AVE,Address Space: 1700 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO957\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1307
-118.33242169555,34.1008997163352,1308,HO117A,-118.33241,34.100895,IPS,3,HO,HO1,1600 N SCHRADER BLVD,Address Space: 1600 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO117A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1308
-118.33256075851,34.1012979406601,1309,HO97,-118.332549,34.101293,IPS,3,HO,HO9,1601 N SCHRADER BLVD,Address Space: 1601 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO97\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1309
-118.332423286522,34.1010194032269,1310,HO118A,-118.332411,34.101015,IPS,3,HO,HO1,1600 N SCHRADER BLVD,Address Space: 1600 N SCHRADER BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO118A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1310
-118.33341786607,34.1023860058201,1311,HO969,-118.333406,34.102381,IPS,3,HO,HO9,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO969\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1311
-118.333415672031,34.1023124899622,1312,HO970,-118.333404,34.102308,IPS,3,HO,HO9,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO970\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1312
-118.33342135415,34.1028337845983,1313,HO964,-118.333409,34.102829,IPS,3,HO,HO9,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO964\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1313
-118.333413840129,34.1018133822843,1314,HO649,-118.333402,34.101808,IPS,3,HO,HO6,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO649\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1314
-118.333415998289,34.1018846984967,1315,HO648,-118.333404,34.10188,IPS,3,HO,HO6,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO648\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1315
-118.333415772299,34.1019386424145,1316,HO647,-118.333404,34.101934,IPS,3,HO,HO6,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO647\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1316
-118.333417379512,34.1022601773388,1317,HO971,-118.333405,34.102255,IPS,3,HO,HO9,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO971\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1317
-118.333419851406,34.1027808930316,1318,HO968,-118.333408,34.102776,IPS,3,HO,HO9,1701 N WHITLEY AVE,Address Space: 1701 N WHITLEY AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO968\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1318
-118.336207528891,34.1009770251408,1319,HO26,-118.336195,34.100972,IPS,3,HO,HO2,1601 N LAS PALMAS AVE,Address Space: 1601 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO26\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1319
-118.336206915378,34.1009225489406,1320,HO27,-118.336195,34.100918,IPS,3,HO,HO2,1601 N LAS PALMAS AVE,Address Space: 1601 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO27\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1320
-118.336204571607,34.1007188628308,1321,HO30,-118.336192,34.100714,IPS,3,HO,HO3,1601 N LAS PALMAS AVE,Address Space: 1601 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO30\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1321
-118.336086228906,34.1026455894172,1322,HO978,-118.336074,34.102641,IPS,3,HO,HO9,1700 N LAS PALMAS AVE,Address Space: 1700 N LAS PALMAS AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO978\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1322
-118.328249423465,34.1005512374628,1323,HO221,-118.328237,34.100546,IPS,3,HO,HO2,1601 N IVAR AVE,Address Space: 1601 N IVAR AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO221\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1323
-118.328251801462,34.1008282110762,1324,HO219,-118.32824,34.100823,IPS,3,HO,HO2,1601 N IVAR AVE,Address Space: 1601 N IVAR AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO219\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1324
-118.329445606454,34.1007041592619,1325,HO178,-118.329433,34.100699,IPS,3,HO,HO1,1600 N CAHUENGA BLVD,Address Space: 1600 N CAHUENGA BLVD\nType: IPS’\nAs of: 06/17/2015\nID: HO178\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1325
-118.328251231004,34.1006028318469,1326,HO220,-118.328239,34.100598,IPS,3,HO,HO2,1601 N IVAR AVE,Address Space: 1601 N IVAR AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO220\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1326
-118.328253997969,34.1009421716207,1327,HO217,-118.328242,34.100937,IPS,3,HO,HO2,1601 N IVAR AVE,Address Space: 1601 N IVAR AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO217\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1327
-118.33511480561,34.1013144603662,1328,HO60,-118.335103,34.10131,IPS,3,HO,HO6,1601 N CHEROKEE AVE,Address Space: 1601 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO60\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1328
-118.335098600783,34.0998609834611,1329,HO72,-118.335086,34.099856,IPS,0,HO,HO7,1601 N CHEROKEE AVE,Address Space: 1601 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO72\nStatus: 0,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1329
-118.335108247753,34.1007340979158,1330,HO65,-118.335096,34.100729,IPS,3,HO,HO6,1601 N CHEROKEE AVE,Address Space: 1601 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO65\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1330
-118.334836811722,34.101875850941,1331,HO666,-118.334825,34.101871,IPS,3,HO,HO6,1701 N CHEROKEE AVE,Address Space: 1701 N CHEROKEE AVE\nType: IPS’\nAs of: 06/17/2015\nID: HO666\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1331
-118.32748358612,34.1039421897476,1332,HO482,-118.327471,34.103937,IPS,3,HO,HO4,6301 W YUCCA ST,Address Space: 6301 W YUCCA ST\nType: IPS’\nAs of: 06/17/2015\nID: HO482\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1332
-118.327665883369,34.1039615924176,1333,HO482A,-118.327654,34.103957,IPS,3,HO,HO4,6301 W YUCCA ST,Address Space: 6301 W YUCCA ST\nType: IPS’\nAs of: 06/17/2015\nID: HO482A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1333
-118.327817689712,34.1039779248707,1334,HO483A,-118.327806,34.103973,IPS,3,HO,HO4,6301 W YUCCA ST,Address Space: 6301 W YUCCA ST\nType: IPS’\nAs of: 06/17/2015\nID: HO483A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1334
-118.328773249172,34.1040917213203,1335,HO486A,-118.328761,34.104087,IPS,3,HO,HO4,6301 W YUCCA ST,Address Space: 6301 W YUCCA ST\nType: IPS’\nAs of: 06/17/2015\nID: HO486A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1335
-118.328868690086,34.1040923892863,1336,HO487A,-118.328857,34.104087,IPS,3,HO,HO4,6301 W YUCCA ST,Address Space: 6301 W YUCCA ST\nType: IPS’\nAs of: 06/17/2015\nID: HO487A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1336
-118.326584250783,34.1033597265,1337,HO463A,-118.326572,34.103355,IPS,3,HO,HO4,1700 N VINE ST,Address Space: 1700 N VINE ST\nType: IPS’\nAs of: 06/17/2015\nID: HO463A\nStatus: 3,navigatela/reports/dot_parking_meter_sensors.cfm?pk=1337
